Date,Price,Open,High,Low,Vol,Change
5/20/2015,1209.2,1209.5,1213,1207.5,0.15K,0.0017
5/19/2015,1207.2,1224,1224,1206,0.26K,-0.017
5/18/2015,1228.1,1224,1232.3,1222.3,0.14K,0.0019
5/15/2015,1225.8,1219.4,1226,1212.5,0.07K,0.0001
5/14/2015,1225.7,1213.5,1226.8,1212.8,0.14K,0.0057
5/13/2015,1218.7,1192.7,1218,1191.5,0.07K,0.0216
5/12/2015,1192.9,1183.1,1194.5,1181.4,0.04K,0.0079
5/11/2015,1183.5,1189.3,1191.1,1180.1,0.05K,-0.005
5/8/2015,1189.4,1183,1191,1182,0.03K,0.0057
5/7/2015,1182.7,1190.7,1190.7,1181,0.02K,-0.0068
5/6/2015,1190.8,1195.8,1195.8,1190,0.02K,-0.0024
5/5/2015,1193.7,1190,1197.8,1190,0.02K,0.0054
5/4/2015,1187.3,1178.1,1192.5,1177.5,0.04K,0.0105
5/1/2015,1175,1175.5,1175.5,1171.2,0.01K,-0.0067
4/30/2015,1182.9,1205.1,1205.5,1180,0.05K,-0.0228
4/29/2015,1210.5,1210.5,1210.5,1210.5,141.08K,-0.0028
4/28/2015,1213.9,1201.6,1214.9,1198.6,157.58K,0.0089
4/27/2015,1203.2,1179.3,1206.7,1177.6,207.20K,0.024
4/24/2015,1175,1193,1195.4,1174.1,156.38K,-0.0162
4/23/2015,1194.3,1186.9,1197.4,1183.6,118.11K,0.0062
4/22/2015,1186.9,1202.2,1204.4,1185,152.18K,-0.0135
4/21/2015,1203.1,1195.8,1203.7,1192.5,104.71K,0.0079
4/20/2015,1193.7,1204.4,1209,1190.8,137.02K,-0.0078
4/17/2015,1203.1,1198.6,1207.8,1197,111.55K,0.0043
4/16/2015,1198,1201.8,1208.8,1194.3,157.42K,-0.0027
4/15/2015,1201.3,1192.2,1204.4,1188.3,129.20K,0.0073
4/14/2015,1192.6,1198.8,1201.3,1183.5,161.06K,-0.0056
4/13/2015,1199.3,1207.2,1209.3,1196.1,109.55K,-0.0044
4/10/2015,1204.6,1193.8,1210.6,1192.9,124.84K,0.0092
4/9/2015,1193.6,1202.6,1203.3,1192.4,110.16K,-0.0079
4/8/2015,1203.1,1208.7,1212.5,1197.4,116.32K,-0.0062
4/7/2015,1210.6,1214.7,1215.9,1207.5,85.86K,-0.0066
4/6/2015,1218.6,1212.6,1224.5,1212.6,106.01K,0.0147
4/3/2015,1200.9,1200.9,1200.9,1200.9,,0
4/2/2015,1200.9,1204.3,1207.4,1194.8,115.65K,-0.006
4/1/2015,1208.2,1183.2,1208.7,1180.5,151.14K,0.0211
3/31/2015,1183.2,1185.5,1190.6,1178.2,114.97K,-0.0018
3/30/2015,1185.3,1198.6,1199.6,1182.2,131.45K,-0.0125
3/27/2015,1200.3,1203.4,1205,1192.5,1.42K,-0.0041
3/26/2015,1205.3,1195.8,1219.7,1194.5,1.01K,0.0065
3/25/2015,1197.5,1191.8,1199.5,1188,0.39K,0.0049
3/24/2015,1191.7,1186,1194.3,1185.4,0.38K,0.0031
3/23/2015,1188,1183.9,1191.1,1179.2,0.16K,0.0025
3/20/2015,1185,1171.5,1186.7,1168.9,0.26K,0.0133
3/19/2015,1169.4,1167.8,1174.9,1159,0.19K,0.0154
3/18/2015,1151.7,1148.7,1173.6,1145.7,0.28K,0.0027
3/17/2015,1148.6,1154.5,1156.9,1142.5,0.09K,-0.0043
3/16/2015,1153.6,1157,1163.5,1150,0.12K,0.0007
3/13/2015,1152.8,1153.7,1160,1152.5,0.12K,0.0003
3/12/2015,1152.4,1154.7,1163.6,1148.5,0.10K,0.0011
3/11/2015,1151.1,1161.5,1161.5,1147.1,0.06K,-0.0082
3/10/2015,1160.6,1166.5,1168.5,1155.2,0.37K,-0.0055
3/9/2015,1167,1170,1174.5,1169.3,0.05K,0.0019
3/6/2015,1164.8,1199.6,1199.6,1167,0.05K,-0.0267
3/5/2015,1196.7,1204.3,1207,1197,0.02K,-0.0039
3/4/2015,1201.4,1205.4,1205.9,1200.7,0.01K,-0.0029
3/3/2015,1204.9,1208.1,1210.3,1199.4,0.02K,-0.0031
3/2/2015,1208.7,1219,1219,1212.1,0.01K,-0.004
2/27/2015,1213.5,1213.7,1215.9,1205.3,0.01K,0.0025
2/26/2015,1210.5,1210.5,1210.5,1210.5,137.28K,0.0075
2/25/2015,1201.5,1200.8,1211.7,1200.7,106.08K,0.0035
2/24/2015,1197.3,1201.9,1204.4,1190,116.61K,-0.0029
2/23/2015,1200.8,1203.5,1210.3,1190.6,115.22K,-0.0034
2/20/2015,1204.9,1208,1215.3,1197.7,109.25K,-0.0022
2/19/2015,1207.6,1212.5,1222.9,1205.2,115.72K,0.0062
2/18/2015,1200.2,1209.3,1213.4,1197.2,121.13K,-0.007
2/17/2015,1208.6,1227.5,1236.7,1203.3,181.84K,0
2/16/2015,1208.6,1227.5,1236.7,1203.3,181.84K,-0.0151
2/13/2015,1227.1,1223,1234.9,1222.5,96.37K,0.0052
2/12/2015,1220.7,1218.3,1232.8,1218,109.41K,0.0009
2/11/2015,1219.6,1234.1,1238.7,1216.5,116.28K,-0.0102
2/10/2015,1232.2,1238.3,1245.9,1230.6,97.14K,-0.0075
2/9/2015,1241.5,1235.9,1243.6,1234.4,92.65K,0.0056
2/6/2015,1234.6,1266.4,1269,1228.2,205.10K,-0.0223
2/5/2015,1262.7,1270.4,1274.6,1256.1,113.83K,-0.0014
2/4/2015,1264.5,1261.5,1273.3,1256.9,136.18K,0.0033
2/3/2015,1260.3,1275.6,1286.5,1255.8,181.99K,-0.013
2/2/2015,1276.9,1283,1283.9,1266.5,119.88K,-0.0018
1/30/2015,1279.2,1259,1285.4,1257.5,163.88K,0.0186
1/29/2015,1255.9,1284,1286.6,1252.1,243.65K,-0.0239
1/28/2015,1286.6,1292.5,1293.9,1280,0.90K,-0.0044
1/27/2015,1292.3,1281.4,1297.8,1273.4,0.99K,0.0097
1/26/2015,1279.9,1295.7,1299.7,1276.4,1.33K,-0.0103
1/23/2015,1293.2,1301.7,1302.2,1285.8,0.73K,-0.0062
1/22/2015,1301.3,1291.4,1307.1,1280,0.92K,0.0054
1/21/2015,1294.3,1293.6,1307.4,1285.8,0.54K,-0.0003
1/20/2015,1294.7,1280.1,1297,1273.8,0.37K,0.0004
1/19/2015,1294.2,1280.7,1297.2,1272.1,249.78K,0.0132
1/16/2015,1277.4,1263.6,1281.9,1255.9,0.53K,0.0096
1/15/2015,1265.2,1230.8,1266.6,1227.5,0.49K,0.0245
1/14/2015,1234.9,1232.3,1244.6,1226.6,0.32K,0.0001
1/13/2015,1234.8,1232.7,1243.4,1228.4,0.56K,0.0013
1/12/2015,1233.2,1225.3,1235.8,1218.9,0.13K,0.0137
1/9/2015,1216.5,1208.8,1223.7,1208.3,0.11K,0.0064
1/8/2015,1208.8,1213.8,1216.4,1206.9,0.13K,-0.0018
1/7/2015,1211,1217.5,1217.5,1210,0.07K,-0.0071
1/6/2015,1219.7,1206.1,1222,1206,0.13K,0.0127
1/5/2015,1204.4,1196.4,1205.2,1189.1,0.22K,0.015
1/2/2015,1186.6,1187.2,1193.3,1171.6,0.03K,0.0018
12/31/2014,1184.5,1199.1,1199.6,1199,0.01K,-0.0136
12/30/2014,1200.8,1200.8,1200.8,1200.8,141.72K,0.016
12/29/2014,1181.9,1194.9,1197.5,1178.6,85.91K,-0.0112
12/26/2014,1195.3,1175.2,1199.1,1175.2,67.18K,0.0186
12/24/2014,1173.5,1176.8,1181.2,1172.7,43.63K,-0.0038
12/23/2014,1178,1176.1,1184.9,1172.4,105.53K,-0.0015
12/22/2014,1179.8,1196,1203.6,1170.7,132.15K,-0.0135
12/19/2014,1196,1198,1201.5,1193.2,73.33K,0.001
12/18/2014,1194.8,1189.4,1213.9,1188.5,137.34K,0.0003
12/17/2014,1194.5,1195.3,1203.1,1182,169.51K,0.0002
12/16/2014,1194.3,1195.4,1223.9,1187.8,231.51K,-0.0111
12/15/2014,1207.7,1222,1225,1191.3,152.38K,-0.0121
12/12/2014,1222.5,1227.9,1228.9,1214.8,121.18K,-0.0025
12/11/2014,1225.6,1226.2,1233.4,1216.4,143.67K,-0.0031
12/10/2014,1229.4,1231.2,1238.9,1225.2,143.32K,-0.0021
12/9/2014,1232,1203.8,1239,1199.5,241.26K,0.031
12/8/2014,1194.9,1191.2,1209.3,1187.3,107.51K,0.0038
12/5/2014,1190.4,1205.9,1208.5,1186.4,157.20K,-0.0143
12/4/2014,1207.7,1209.3,1213.5,1201.1,117.72K,-0.0008
12/3/2014,1208.7,1197.6,1215,1193.5,145.11K,0.0078
12/2/2014,1199.4,1212.6,1212.6,1191.4,169.35K,-0.0154
12/1/2014,1218.1,1159.4,1221,1141.7,342.31K,0.0362
11/28/2014,1175.5,1197.8,1199.3,1163.9,254.47K,0
11/27/2014,1175.5,1197.8,1199.3,1163.9,254.47K,-0.0184
11/26/2014,1197.5,1201.6,1201.6,1194.6,121.78K,0
11/25/2014,1197.5,1198.3,1202.8,1189.9,1.00K,0.0011
11/24/2014,1196.2,1201.4,1203.5,1193.2,0.51K,-0.0015
11/21/2014,1198,1193.3,1207,1188,0.46K,0.0058
11/20/2014,1191.1,1181.8,1196.2,1178.4,0.49K,-0.0026
11/19/2014,1194.2,1194.7,1201.2,1175,0.92K,-0.0027
11/18/2014,1197.4,1185.2,1204.2,1185.2,0.37K,0.0115
11/17/2014,1183.8,1182.8,1192.8,1181.8,0.32K,-0.0018
11/14/2014,1185.9,1160.1,1193.1,1148.3,0.71K,0.0207
11/13/2014,1161.9,1160.9,1167.2,1153.9,0.20K,0.0021
11/12/2014,1159.5,1162.6,1165.2,1157.4,0.13K,-0.0034
11/11/2014,1163.5,1152.3,1172,1149.3,0.11K,0.0028
11/10/2014,1160.2,1177.9,1178,1147.5,0.15K,-0.0085
11/7/2014,1170.2,1140.9,1175,1133.6,0.08K,0.0239
11/6/2014,1142.9,1143.2,1146.8,1139,0.03K,-0.0028
11/5/2014,1146.1,1169.2,1169.2,1138.8,0.09K,-0.0188
11/4/2014,1168.1,1165.5,1171.2,1164.1,0.07K,-0.0018
11/3/2014,1170.2,1168.8,1173,1166.8,0.03K,-0.0015
10/31/2014,1172,1171.9,1174.9,1163.2,0.02K,-0.0225
10/30/2014,1199,1199,1199,1199,210.42K,-0.0211
10/29/2014,1224.9,1227.8,1230.4,1208.2,131.45K,-0.0037
10/28/2014,1229.4,1225.8,1235.5,1222.2,124.20K,0.0001
10/27/2014,1229.3,1230.6,1232.1,1225.2,86.31K,-0.002
10/24/2014,1231.8,1233.5,1234.7,1228.7,93.37K,0.0022
10/23/2014,1229.1,1241.7,1244.9,1226.3,140.07K,-0.0132
10/22/2014,1245.5,1248.9,1250.2,1240.7,113.41K,-0.005
10/21/2014,1251.7,1246.8,1255.6,1245.7,151.08K,0.0056
10/20/2014,1244.7,1239.1,1249.3,1234.9,96.27K,0.0046
10/17/2014,1239,1239.5,1242.1,1232,117.55K,-0.0018
10/16/2014,1241.2,1242.2,1245.6,1235.2,180.59K,-0.0029
10/15/2014,1244.8,1233.3,1250.3,1222,258.10K,0.0085
10/14/2014,1234.3,1237.3,1238.6,1231.1,113.55K,0.0035
10/13/2014,1230,1224.8,1238,1223.6,119.92K,0.0068
10/10/2014,1221.7,1224,1225.7,1217.6,121.36K,-0.0029
10/9/2014,1225.3,1221.1,1234,1219.3,165.36K,0.016
10/8/2014,1206,1209.8,1224.5,1205.1,192.01K,-0.0053
10/7/2014,1212.4,1207.8,1214.1,1203,142.51K,0.0042
10/6/2014,1207.3,1192,1209.9,1183.3,147.76K,0.0121
10/3/2014,1192.9,1213.9,1215.7,1190.3,186.09K,-0.0183
10/2/2014,1215.1,1213.4,1224,1209.1,148.82K,-0.0003
10/1/2014,1215.5,1209.4,1220,1205,146.54K,0.0032
